"number"	"filename"	"ID"	"season"	"year"	"cave"	"label"	"nonatec"	"tag"
"4997"	"14"	"IMG_9311.JPG"	"4EFA28"	"june"	"2016"	"C10"	"CAL12-0795"	NA	"4EFA28"
"5477"	"12"	"IMG_1978.JPG"	"4EFA28"	"june"	"2017"	"C10"	"CAL12-0795"	NA	"4EFA28"
"558"	"3"	"IMG_1185.JPG"	"C98D32"	"august"	"2012"	"C10"	"CAL12-0796"	NA	"C98D32"
"1182"	"4"	"IMG_5103.JPG"	"C98D32"	"june"	"2013"	"C10"	"CAL12-0796"	NA	"C98D32"
"1193"	"15"	"IMG_5467.JPG"	"C98D32"	"june"	"2013"	"C10"	"CAL12-0796"	NA	"C98D32"
"1843"	"28"	"IMG_6967.JPG"	"C98D32"	"august"	"2013"	"C10"	"CAL12-0796"	NA	"C98D32"
"3233"	"6"	"IMG_0037.JPG"	"C98D32"	"august"	"2014"	"C10"	"CAL12-0796"	NA	"C98D32"
"4986"	"3"	"IMG_5403.jpg"	"C98D32"	"june"	"2016"	"C10"	"CAL12-0796"	NA	"C98D32"
"559"	"4"	"IMG_1186.JPG"	"C97614"	"august"	"2012"	"C10"	"CAL12-0797"	NA	"C97614"
"1825"	"10"	"IMG_5889.jpg"	"C97614"	"august"	"2013"	"C10"	"CAL12-0797"	NA	"C97614"
"560"	"5"	"IMG_1187.JPG"	"4EE5ED"	"august"	"2012"	"C10"	"CAL12-0798"	NA	"4EE5ED"
"1191"	"13"	"IMG_5465.JPG"	"4EE5ED"	"june"	"2013"	"C10"	"CAL12-0798"	NA	"4EE5ED"
"1828"	"13"	"IMG_5892.jpg"	"4EE5ED"	"august"	"2013"	"C10"	"CAL12-0798"	NA	"4EE5ED"
"2567"	"15"	"IMG_9236.jpg"	"4EE5ED"	"june"	"2014"	"C10"	"CAL12-0798"	NA	"4EE5ED"
"3234"	"7"	"IMG_0038.JPG"	"4EE5ED"	"august"	"2014"	"C10"	"CAL12-0798"	NA	"4EE5ED"
"3798"	"9"	"IMG_4539.JPG"	"4EE5ED"	"june"	"2015"	"C10"	"CAL12-0798"	NA	"4EE5ED"
"4359"	"22"	"IMG_6978.JPG"	"4EE5ED"	"august"	"2015"	"C10"	"CAL12-0798"	NA	"4EE5ED"
"561"	"6"	"IMG_1188.JPG"	"4EE707"	"august"	"2012"	"C10"	"CAL12-0799"	NA	"4EE707"
"1820"	"5"	"IMG_5884.jpg"	"4EE707"	"august"	"2013"	"C10"	"CAL12-0799"	NA	"4EE707"
"2564"	"12"	"IMG_8471.jpg"	"4EE707"	"june"	"2014"	"C10"	"CAL12-0799"	NA	"4EE707"
"3240"	"13"	"IMG_0044.JPG"	"4EE707"	"august"	"2014"	"C10"	"CAL12-0799"	NA	"4EE707"
"4363"	"26"	"IMG_7503.JPG"	"4EE707"	"august"	"2015"	"C10"	"CAL12-0799"	NA	"4EE707"
"5467"	"2"	"IMG_1964.JPG"	"4EE707"	"june"	"2017"	"C10"	"CAL12-0799"	NA	"4EE707"
"562"	"7"	"IMG_1189.JPG"	"4EECF2"	"august"	"2012"	"C10"	"CAL12-0800"	NA	"4EECF2"
"1819"	"4"	"IMG_5883.jpg"	"4EECF2"	"august"	"2013"	"C10"	"CAL12-0800"	NA	"4EECF2"
"3230"	"2"	"IMG_0033.JPG"	"4EECF2"	"august"	"2014"	"C10"	"CAL12-0800"	NA	"4EECF2"
"3800"	"11"	"IMG_4541.JPG"	"4EECF2"	"june"	"2015"	"C10"	"CAL12-0800"	NA	"4EECF2"
"563"	"8"	"IMG_1190.JPG"	"4EDF5A"	"august"	"2012"	"C10"	"CAL12-0801"	NA	"4EDF5A"
"2557"	"5"	"IMG_8463.jpg"	"4EDF5A"	"june"	"2014"	"C10"	"CAL12-0801"	NA	"4EDF5A"
"3246"	"19"	"IMG_0050.JPG"	"4EDF5A"	"august"	"2014"	"C10"	"CAL12-0801"	NA	"4EDF5A"
"564"	"9"	"IMG_1191.JPG"	"C97FDC"	"august"	"2012"	"C10"	"CAL12-0802"	NA	"C97FDC"
"1817"	"2"	"IMG_5881.jpg"	"C97FDC"	"august"	"2013"	"C10"	"CAL12-0802"	NA	"C97FDC"
"2562"	"10"	"IMG_8468.jpg"	"C97FDC"	"june"	"2014"	"C10"	"CAL12-0802"	NA	"C97FDC"
"3244"	"17"	"IMG_0048.JPG"	"C97FDC"	"august"	"2014"	"C10"	"CAL12-0802"	NA	"C97FDC"
"3802"	"13"	"IMG_4543.JPG"	"C97FDC"	"june"	"2015"	"C10"	"CAL12-0802"	NA	"C97FDC"
"4342"	"5"	"IMG_6960.JPG"	"C97FDC"	"august"	"2015"	"C10"	"CAL12-0802"	NA	"C97FDC"
"4365"	"28"	"IMG_7505.JPG"	"C97FDC"	"august"	"2015"	"C10"	"CAL12-0802"	NA	"C97FDC"
"4990"	"7"	"IMG_5407.jpg"	"C97FDC"	"june"	"2016"	"C10"	"CAL12-0802"	NA	"C97FDC"
"565"	"10"	"IMG_1192.JPG"	"4EDF07"	"august"	"2012"	"C10"	"CAL12-0803"	NA	"4EDF07"
"1192"	"14"	"IMG_5466.JPG"	"4EDF07"	"june"	"2013"	"C10"	"CAL12-0803"	NA	"4EDF07"
"1830"	"15"	"IMG_5894.jpg"	"4EDF07"	"august"	"2013"	"C10"	"CAL12-0803"	NA	"4EDF07"
"2559"	"7"	"IMG_8465.jpg"	"4EDF07"	"june"	"2014"	"C10"	"CAL12-0803"	NA	"4EDF07"
"566"	"11"	"IMG_1193.JPG"	"C98C09"	"august"	"2012"	"C10"	"CAL12-0804"	NA	"C98C09"
"1818"	"3"	"IMG_5882.jpg"	"C98C09"	"august"	"2013"	"C10"	"CAL12-0804"	NA	"C98C09"
"3247"	"20"	"IMG_0051.JPG"	"C98C09"	"august"	"2014"	"C10"	"CAL12-0804"	NA	"C98C09"
"4354"	"17"	"IMG_6972.JPG"	"C98C09"	"august"	"2015"	"C10"	"CAL12-0804"	NA	"C98C09"
"1181"	"3"	"IMG_5102.JPG"	"C98F33"	"june"	"2013"	"C10"	"CAL13-1347"	NA	"C98F33"
"3805"	"16"	"IMG_4546.JPG"	"C98F33"	"june"	"2015"	"C10"	"CAL13-1347"	NA	"C98F33"
"4351"	"14"	"IMG_6969.JPG"	"C98F33"	"august"	"2015"	"C10"	"CAL13-1347"	NA	"C98F33"
"1183"	"5"	"IMG_5104.JPG"	"4EE8E0"	"june"	"2013"	"C10"	"CAL13-1348"	NA	"4EE8E0"
"1837"	"22"	"IMG_6961.JPG"	"4EE8E0"	"august"	"2013"	"C10"	"CAL13-1348"	NA	"4EE8E0"
"2566"	"14"	"IMG_8473.jpg"	"4EE8E0"	"june"	"2014"	"C10"	"CAL13-1348"	NA	"4EE8E0"
"3248"	"21"	"IMG_0052.JPG"	"4EE8E0"	"august"	"2014"	"C10"	"CAL13-1348"	NA	"4EE8E0"
"3792"	"3"	"IMG_4532.JPG"	"4EE8E0"	"june"	"2015"	"C10"	"CAL13-1348"	NA	"4EE8E0"
"4353"	"16"	"IMG_6971.JPG"	"4EE8E0"	"august"	"2015"	"C10"	"CAL13-1348"	NA	"4EE8E0"
"4989"	"6"	"IMG_5406.jpg"	"4EE8E0"	"june"	"2016"	"C10"	"CAL13-1348"	NA	"4EE8E0"
"5470"	"5"	"IMG_1967.JPG"	"4EE8E0"	"june"	"2017"	"C10"	"CAL13-1348"	NA	"4EE8E0"
"1186"	"8"	"IMG_5460.JPG"	"6D9897"	"june"	"2013"	"C10"	"CAL13-1514"	NA	"6D9897"
"1816"	"1"	"IMG_5880.jpg"	"6D9897"	"august"	"2013"	"C10"	"CAL13-1514"	NA	"6D9897"
"1187"	"9"	"IMG_5461.JPG"	"4EEA0C"	"june"	"2013"	"C10"	"CAL13-1515"	NA	"4EEA0C"
"1840"	"25"	"IMG_6964.JPG"	"4EEA0C"	"august"	"2013"	"C10"	"CAL13-1515"	NA	"4EEA0C"
"3801"	"12"	"IMG_4542.JPG"	"4EEA0C"	"june"	"2015"	"C10"	"CAL13-1515"	NA	"4EEA0C"
"4338"	"1"	"IMG_6956.JPG"	"4EEA0C"	"august"	"2015"	"C10"	"CAL13-1515"	NA	"4EEA0C"
"1188"	"10"	"IMG_5462.JPG"	"C96EA2"	"june"	"2013"	"C10"	"CAL13-1516"	NA	"C96EA2"
"1822"	"7"	"IMG_5886.jpg"	"C96EA2"	"august"	"2013"	"C10"	"CAL13-1516"	NA	"C96EA2"
"3242"	"15"	"IMG_0046.JPG"	"C96EA2"	"august"	"2014"	"C10"	"CAL13-1516"	NA	"C96EA2"
"4349"	"12"	"IMG_6967.JPG"	"C96EA2"	"august"	"2015"	"C10"	"CAL13-1516"	NA	"C96EA2"
"5481"	"16"	"IMG_2397.JPG"	"C96EA2"	"june"	"2017"	"C10"	"CAL13-1516"	NA	"C96EA2"
"5906"	"10"	"IMG_2851.JPG"	"C96EA2"	"august"	"2017"	"C10"	"CAL13-1516"	NA	"C96EA2"
"1189"	"11"	"IMG_5463.JPG"	"4EE071"	"june"	"2013"	"C10"	"CAL13-1517"	NA	"4EE071"
"1821"	"6"	"IMG_5885.jpg"	"4EE071"	"august"	"2013"	"C10"	"CAL13-1517"	NA	"4EE071"
"3243"	"16"	"IMG_0047.JPG"	"4EE071"	"august"	"2014"	"C10"	"CAL13-1517"	NA	"4EE071"
"3799"	"10"	"IMG_4540.JPG"	"4EE071"	"june"	"2015"	"C10"	"CAL13-1517"	NA	"4EE071"
"1190"	"12"	"IMG_5464.JPG"	"C96665"	"june"	"2013"	"C10"	"CAL13-1518"	NA	"C96665"
"3249"	"22"	"IMG_0053.JPG"	"C96665"	"august"	"2014"	"C10"	"CAL13-1518"	NA	"C96665"
"4346"	"9"	"IMG_6964.JPG"	"C96665"	"august"	"2015"	"C10"	"CAL13-1518"	NA	"C96665"
"4995"	"12"	"IMG_9309.JPG"	"C96665"	"june"	"2016"	"C10"	"CAL13-1518"	NA	"C96665"
"1199"	"21"	"IMG_5474.JPG"	"6DA316"	"june"	"2013"	"C10"	"CAL13-1522"	NA	"6DA316"
"1842"	"27"	"IMG_6966.JPG"	"6DA316"	"august"	"2013"	"C10"	"CAL13-1522"	NA	"6DA316"
"3793"	"4"	"IMG_4533.JPG"	"6DA316"	"june"	"2015"	"C10"	"CAL13-1522"	NA	"6DA316"
"4370"	"33"	"IMG_7510.JPG"	"6DA316"	"august"	"2015"	"C10"	"CAL13-1522"	NA	"6DA316"
"5472"	"7"	"IMG_1972.JPG"	"6DA316"	"june"	"2017"	"C10"	"CAL13-1522"	NA	"6DA316"
"1823"	"8"	"IMG_5887.jpg"	"6D9DD2"	"august"	"2013"	"C10"	"CAL13-1630"	NA	"6D9DD2"
"1824"	"9"	"IMG_5888.jpg"	"4EE4C7"	"august"	"2013"	"C10"	"CAL13-1631"	NA	"4EE4C7"
"2558"	"6"	"IMG_8464.jpg"	"4EE4C7"	"june"	"2014"	"C10"	"CAL13-1631"	NA	"4EE4C7"
"3251"	"24"	"IMG_0055.JPG"	"4EE4C7"	"august"	"2014"	"C10"	"CAL13-1631"	NA	"4EE4C7"
"4360"	"23"	"IMG_6979.JPG"	"4EE4C7"	"august"	"2015"	"C10"	"CAL13-1631"	NA	"4EE4C7"
"1826"	"11"	"IMG_5890.jpg"	"C98CC7"	"august"	"2013"	"C10"	"CAL13-1632"	NA	"C98CC7"
"3237"	"10"	"IMG_0041.JPG"	"C98CC7"	"august"	"2014"	"C10"	"CAL13-1632"	NA	"C98CC7"
"4361"	"24"	"IMG_6980.JPG"	"C98CC7"	"august"	"2015"	"C10"	"CAL13-1632"	NA	"C98CC7"
"1831"	"16"	"IMG_5895.jpg"	"4EEC24"	"august"	"2013"	"C10"	"CAL13-1633"	NA	"4EEC24"
"2571"	"19"	"IMG_9240.jpg"	"4EEC24"	"june"	"2014"	"C10"	"CAL13-1633"	NA	"4EEC24"
"4345"	"8"	"IMG_6963.JPG"	"4EEC24"	"august"	"2015"	"C10"	"CAL13-1633"	NA	"4EEC24"
"4991"	"8"	"IMG_5408.jpg"	"4EEC24"	"june"	"2016"	"C10"	"CAL13-1633"	NA	"4EEC24"
"1832"	"17"	"IMG_5896.jpg"	"4EDF32"	"august"	"2013"	"C10"	"CAL13-1634"	NA	"4EDF32"
"4340"	"3"	"IMG_6958.JPG"	"4EDF32"	"august"	"2015"	"C10"	"CAL13-1634"	NA	"4EDF32"
"4996"	"13"	"IMG_9310.JPG"	"4EDF32"	"june"	"2016"	"C10"	"CAL13-1634"	NA	"4EDF32"
"5471"	"6"	"IMG_1970.JPG"	"4EDF32"	"june"	"2017"	"C10"	"CAL13-1634"	NA	"4EDF32"
"1833"	"18"	"IMG_5897.jpg"	"6DA66"	"august"	"2013"	"C10"	"CAL13-1635"	NA	"6DA66"
"1834"	"19"	"IMG_5898.jpg"	"C968EF"	"august"	"2013"	"C10"	"CAL13-1636"	NA	"C968EF"
"2565"	"13"	"IMG_8472.jpg"	"C968EF"	"june"	"2014"	"C10"	"CAL13-1636"	NA	"C968EF"
"4364"	"27"	"IMG_7504.JPG"	"C968EF"	"august"	"2015"	"C10"	"CAL13-1636"	NA	"C968EF"
"1835"	"20"	"IMG_5899.jpg"	"6D9D96"	"august"	"2013"	"C10"	"CAL13-1637"	NA	"6D9D96"
"2561"	"9"	"IMG_8467.jpg"	"6D9D96"	"june"	"2014"	"C10"	"CAL13-1637"	NA	"6D9D96"
"3238"	"11"	"IMG_0042.JPG"	"6D9D96"	"august"	"2014"	"C10"	"CAL13-1637"	NA	"6D9D96"
"3791"	"2"	"IMG_4531.JPG"	"6D9D96"	"june"	"2015"	"C10"	"CAL13-1637"	NA	"6D9D96"
"4358"	"21"	"IMG_6977.JPG"	"6D9D96"	"august"	"2015"	"C10"	"CAL13-1637"	NA	"6D9D96"
"1838"	"23"	"IMG_6962.JPG"	"186DE4"	"august"	"2013"	"C10"	"CAL13-1860"	NA	"186DE4"
"1839"	"24"	"IMG_6963.JPG"	"183143"	"august"	"2013"	"C10"	"CAL13-1861"	NA	"183143"
"1841"	"26"	"IMG_6965.JPG"	"183CB4"	"august"	"2013"	"C10"	"CAL13-1862"	NA	"183CB4"
"4344"	"7"	"IMG_6962.JPG"	"183CB4"	"august"	"2015"	"C10"	"CAL13-1862"	NA	"183CB4"
"1844"	"29"	"IMG_6968.JPG"	"182C34"	"august"	"2013"	"C10"	"CAL13-1863"	NA	"182C34"
"2560"	"8"	"IMG_8466.jpg"	"182C34"	"june"	"2014"	"C10"	"CAL13-1863"	NA	"182C34"
"3239"	"12"	"IMG_0043.JPG"	"182C34"	"august"	"2014"	"C10"	"CAL13-1863"	NA	"182C34"
"3806"	"17"	"IMG_5680.JPG"	"182C34"	"june"	"2015"	"C10"	"CAL13-1863"	NA	"182C34"
"2553"	"1"	"IMG_8459.jpg"	"6D60D4"	"june"	"2014"	"C10"	"CAL14-1959"	NA	"6D60D4"
"3232"	"4"	"IMG_0035.JPG"	"6D60D4"	"august"	"2014"	"C10"	"CAL14-1959"	NA	"6D60D4"
"2555"	"3"	"IMG_8461.jpg"	"6D5E15"	"june"	"2014"	"C10"	"CAL14-1960"	NA	"6D5E15"
"3236"	"9"	"IMG_0040.JPG"	"6D5E15"	"august"	"2014"	"C10"	"CAL14-1960"	NA	"6D5E15"
"3807"	"18"	"IMG_5681.JPG"	"6D5E15"	"june"	"2015"	"C10"	"CAL14-1960"	NA	"6D5E15"
"4369"	"32"	"IMG_7509.JPG"	"6D5E15"	"august"	"2015"	"C10"	"CAL14-1960"	NA	"6D5E15"
"2563"	"11"	"IMG_8469.jpg"	"4EECA3"	"june"	"2014"	"C10"	"CAL14-1961"	NA	"4EECA3"
"4350"	"13"	"IMG_6968.JPG"	"4EECA3"	"august"	"2015"	"C10"	"CAL14-1961"	NA	"4EECA3"
"5905"	"9"	"IMG_2850.JPG"	"4EECA3"	"august"	"2017"	"C10"	"CAL14-1961"	NA	"4EECA3"
"2568"	"16"	"IMG_9237.jpg"	"052714"	"june"	"2014"	"C10"	"CAL14-2121"	NA	"052714"
"2569"	"17"	"IMG_9238.jpg"	"052746"	"june"	"2014"	"C10"	"CAL14-2122"	NA	"052746"
"3235"	"8"	"IMG_0039.JPG"	"052746"	"august"	"2014"	"C10"	"CAL14-2122"	NA	"052746"
"2570"	"18"	"IMG_9239.jpg"	"052705"	"june"	"2014"	"C10"	"CAL14-2123"	NA	"052705"
"3231"	"3"	"IMG_0034.JPG"	"052705"	"august"	"2014"	"C10"	"CAL14-2123"	NA	"052705"
"2572"	"20"	"IMG_9241.jpg"	"052761"	"june"	"2014"	"C10"	"CAL14-2124"	NA	"052761"
"2573"	"21"	"IMG_9242.jpg"	"053188"	"june"	"2014"	"C10"	"CAL14-2125"	NA	"053188"
"4339"	"2"	"IMG_6957.JPG"	"053188"	"august"	"2015"	"C10"	"CAL14-2125"	NA	"053188"
"4998"	"15"	"IMG_9312.JPG"	"053188"	"june"	"2016"	"C10"	"CAL14-2125"	NA	"053188"
"5473"	"8"	"IMG_1974.JPG"	"053188"	"june"	"2017"	"C10"	"CAL14-2125"	NA	"053188"
"2574"	"22"	"IMG_9243.jpg"	"052734"	"june"	"2014"	"C10"	"CAL14-2126"	NA	"052734"
"2577"	"25"	"IMG_9246.jpg"	"052748"	"june"	"2014"	"C10"	"CAL14-2127"	NA	"052748"
"3241"	"14"	"IMG_0045.JPG"	"052889"	"august"	"2014"	"C10"	"CAL14-2228"	NA	"052889"
"3245"	"18"	"IMG_0049.JPG"	"052895"	"august"	"2014"	"C10"	"CAL14-2229"	NA	"052895"
"3795"	"6"	"IMG_4536.JPG"	"052895"	"june"	"2015"	"C10"	"CAL14-2229"	NA	"052895"
"4368"	"31"	"IMG_7508.JPG"	"052895"	"august"	"2015"	"C10"	"CAL14-2229"	NA	"052895"
"4985"	"2"	"IMG_5402.jpg"	"052895"	"june"	"2016"	"C10"	"CAL14-2229"	NA	"052895"
"3250"	"23"	"IMG_0054.JPG"	"052918"	"august"	"2014"	"C10"	"CAL14-2230"	NA	"052918"
"4984"	"1"	"IMG_5401.jpg"	"052918"	"june"	"2016"	"C10"	"CAL14-2230"	NA	"052918"
"5916"	"20"	"IMG_3191.JPG"	"052918"	"august"	"2017"	"C10"	"CAL14-2230"	NA	"052918"
"4343"	"6"	"IMG_6961.JPG"	"655224"	"august"	"2015"	"C10"	"CAL15-2557"	NA	"655224"
"4352"	"15"	"IMG_6970.JPG"	"655016"	"august"	"2015"	"C10"	"CAL15-2558"	NA	"655016"
"4355"	"18"	"IMG_6973.JPG"	"655109"	"august"	"2015"	"C10"	"CAL15-2559"	NA	"655109"
"4356"	"19"	"IMG_6974.JPG"	"655231"	"august"	"2015"	"C10"	"CAL15-2560"	NA	"655231"
"4362"	"25"	"IMG_6981.JPG"	"655063"	"august"	"2015"	"C10"	"CAL15-2561"	NA	"655063"
"4366"	"29"	"IMG_7506.JPG"	"655380"	"august"	"2015"	"C10"	"CAL15-2710"	NA	"655380"
"4371"	"34"	"IMG_7511.JPG"	"655420"	"august"	"2015"	"C10"	"CAL15-2711"	NA	"655420"
"4988"	"5"	"IMG_5405.jpg"	"655415"	"june"	"2016"	"C10"	"CAL16-2785"	NA	"655415"
"5466"	"1"	"IMG_1963.JPG"	"655415"	"june"	"2017"	"C10"	"CAL16-2785"	NA	"655415"
"5909"	"13"	"IMG_2854.JPG"	"655415"	"august"	"2017"	"C10"	"CAL16-2785"	NA	"655415"
"4994"	"11"	"IMG_5411.jpg"	"655341"	"june"	"2016"	"C10"	"CAL16-2786"	NA	"655341"
"5474"	"9"	"IMG_1975.JPG"	"897977"	"june"	"2017"	"C10"	"CAL17-3074"	NA	"897977"
"5897"	"1"	"IMG_2842.JPG"	"897977"	"august"	"2017"	"C10"	"CAL17-3074"	NA	"897977"
"5478"	"13"	"IMG_1979.JPG"	"897996"	"june"	"2017"	"C10"	"CAL17-3077"	NA	"897996"
"5908"	"12"	"IMG_2853.JPG"	"897996"	"august"	"2017"	"C10"	"CAL17-3077"	NA	"897996"
"5479"	"14"	"IMG_1980.JPG"	"897900"	"june"	"2017"	"C10"	"CAL17-3078"	NA	"897900"
"5480"	"15"	"IMG_1981.JPG"	"897864"	"june"	"2017"	"C10"	"CAL17-3079"	NA	"897864"
"5913"	"17"	"IMG_3188.JPG"	"897864"	"august"	"2017"	"C10"	"CAL17-3079"	NA	"897864"
"5900"	"4"	"IMG_2845.JPG"	"123837"	"august"	"2017"	"C10"	"CAL17-3197"	NA	"123837"
"5901"	"5"	"IMG_2846.JPG"	"123865"	"august"	"2017"	"C10"	"CAL17-3198"	NA	"123865"
"5902"	"6"	"IMG_2847.JPG"	"897930"	"august"	"2017"	"C10"	"CAL17-3199"	NA	"897930"
"5904"	"8"	"IMG_2849.JPG"	"123848"	"august"	"2017"	"C10"	"CAL17-3200"	NA	"123848"
"5907"	"11"	"IMG_2852.JPG"	"897838"	"august"	"2017"	"C10"	"CAL17-3201"	NA	"897838"
"5911"	"15"	"IMG_2856.JPG"	"897931"	"august"	"2017"	"C10"	"CAL17-3202"	NA	"897931"
"5664"	"35"	"IMG_2092.JPG"	"897931"	"june"	"2017"	"C25"	"CAL17-3202"	NA	"897931"
"5912"	"16"	"IMG_2857.JPG"	"123855"	"august"	"2017"	"C10"	"CAL17-3203"	NA	"123855"
"5915"	"19"	"IMG_3190.JPG"	"981895"	"august"	"2017"	"C10"	"CAL17-3325"	NA	"981895"
"5918"	"22"	"IMG_3193.JPG"	"123881"	"august"	"2017"	"C10"	"CAL17-3326"	NA	"123881"
"2601"	"24"	"IMG_9226.jpg"	"4EE318"	"june"	"2014"	"C11"	"CAL12-0787"	NA	"4EE318"
"2604"	"27"	"IMG_9229.jpg"	"4EE318"	"june"	"2014"	"C11"	"CAL12-0787"	NA	"4EE318"
"2606"	"29"	"IMG_9232.jpg"	"4EE318"	"june"	"2014"	"C11"	"CAL12-0787"	NA	"4EE318"
"2608"	"31"	"IMG_9234.jpg"	"4EE318"	"june"	"2014"	"C11"	"CAL12-0787"	NA	"4EE318"
"478"	"28"	"IMG_1176.JPG"	"4EE318"	"august"	"2012"	"C5"	"CAL12-0787"	NA	"4EE318"
"1084"	"7"	"IMG_4916.JPG"	"4EE318"	"june"	"2013"	"C5"	"CAL12-0787"	NA	"4EE318"
"1219"	"20"	"IMG_5446.JPG"	"4EEAA5"	"june"	"2013"	"C11"	"CAL12-0792"	NA	"4EEAA5"
"483"	"33"	"IMG_1181.JPG"	"4EEAA5"	"august"	"2012"	"C5"	"CAL12-0792"	NA	"4EEAA5"
"4284"	"25"	"IMG_7480.JPG"	"4EEAA5"	"august"	"2015"	"C5"	"CAL12-0792"	NA	"4EEAA5"
"4920"	"15"	"IMG_9324.JPG"	"4EEAA5"	"june"	"2016"	"C5"	"CAL12-0792"	NA	"4EEAA5"
"567"	"1"	"IMG_1194.JPG"	"C97815"	"august"	"2012"	"C11"	"CAL12-0805"	NA	"C97815"
"568"	"2"	"IMG_1195.JPG"	"6D867A"	"august"	"2012"	"C11"	"CAL12-0806"	NA	"6D867A"
"1874"	"28"	"IMG_6957.JPG"	"6D867A"	"august"	"2013"	"C11"	"CAL12-0806"	NA	"6D867A"
"569"	"3"	"IMG_1196.JPG"	"4EE40A"	"august"	"2012"	"C11"	"CAL12-0807"	NA	"4EE40A"
"570"	"4"	"IMG_1197.JPG"	"C97CA3"	"august"	"2012"	"C11"	"CAL12-0808"	NA	"C97CA3"
"571"	"5"	"IMG_1198.JPG"	"4EE82A"	"august"	"2012"	"C11"	"CAL12-0809"	NA	"4EE82A"
"1209"	"10"	"IMG_5092.JPG"	"4EE82A"	"june"	"2013"	"C11"	"CAL12-0809"	NA	"4EE82A"
"1856"	"10"	"IMG_5865.jpg"	"4EE82A"	"august"	"2013"	"C11"	"CAL12-0809"	NA	"4EE82A"
"2584"	"7"	"IMG_8457.jpg"	"4EE82A"	"june"	"2014"	"C11"	"CAL12-0809"	NA	"4EE82A"
"572"	"6"	"IMG_1199.JPG"	"4EEC35"	"august"	"2012"	"C11"	"CAL12-0810"	NA	"4EEC35"
"573"	"7"	"IMG_1200.JPG"	"C9675C"	"august"	"2012"	"C11"	"CAL12-0811"	NA	"C9675C"
"574"	"8"	"IMG_1201.JPG"	"6DA0C6"	"august"	"2012"	"C11"	"CAL12-0812"	NA	"6DA0C6"
"3253"	"2"	"IMG_0010.JPG"	"6DA0C6"	"august"	"2014"	"C11"	"CAL12-0812"	NA	"6DA0C6"
"5493"	"9"	"IMG_1957.JPG"	"6DA0C6"	"june"	"2017"	"C11"	"CAL12-0812"	NA	"6DA0C6"
"575"	"9"	"IMG_1202.JPG"	"4EE08B"	"august"	"2012"	"C11"	"CAL12-0813"	NA	"4EE08B"
"576"	"10"	"IMG_1203.JPG"	"4EE059"	"august"	"2012"	"C11"	"CAL12-0814"	NA	"4EE059"
"1232"	"33"	"IMG_5459.JPG"	"4EE059"	"june"	"2013"	"C11"	"CAL12-0814"	NA	"4EE059"
"1875"	"29"	"IMG_6958.JPG"	"4EE059"	"august"	"2013"	"C11"	"CAL12-0814"	NA	"4EE059"
"577"	"11"	"IMG_1204.JPG"	"C98F83"	"august"	"2012"	"C11"	"CAL12-0815"	NA	"C98F83"
"1867"	"21"	"IMG_6950.JPG"	"C98F83"	"august"	"2013"	"C11"	"CAL12-0815"	NA	"C98F83"
"2581"	"4"	"IMG_8453.jpg"	"C98F83"	"june"	"2014"	"C11"	"CAL12-0815"	NA	"C98F83"
"5015"	"17"	"IMG_9344.JPG"	"C98F83"	"june"	"2016"	"C11"	"CAL12-0815"	NA	"C98F83"
"5034"	"17"	"IMG_9344.JPG"	"C98F83"	"june"	"2016"	"C11"	"CAL12-0815"	NA	"C98F83"
"578"	"12"	"IMG_1205.JPG"	"4EE74D"	"august"	"2012"	"C11"	"CAL12-0816"	NA	"4EE74D"
"579"	"13"	"IMG_1206.JPG"	"4EEC5E"	"august"	"2012"	"C11"	"CAL12-0817"	NA	"4EEC5E"
"580"	"14"	"IMG_1207.JPG"	"C968A4"	"august"	"2012"	"C11"	"CAL12-0818"	NA	"C968A4"
"581"	"15"	"IMG_1208.JPG"	"4EDEA8"	"august"	"2012"	"C11"	"CAL12-0819"	NA	"4EDEA8"
"582"	"16"	"IMG_1209.JPG"	"4EEB4B"	"august"	"2012"	"C11"	"CAL12-0820"	NA	"4EEB4B"
"5007"	"9"	"IMG_5394.jpg"	"4EEB4B"	"june"	"2016"	"C11"	"CAL12-0820"	NA	"4EEB4B"
"5026"	"9"	"IMG_5394.jpg"	"4EEB4B"	"june"	"2016"	"C11"	"CAL12-0820"	NA	"4EEB4B"
"583"	"17"	"IMG_1210.JPG"	"6D6DC8"	"august"	"2012"	"C11"	"CAL12-0821"	NA	"6D6DC8"
"584"	"18"	"IMG_1211.JPG"	"4EDE35"	"august"	"2012"	"C11"	"CAL12-0822"	NA	"4EDE35"
"585"	"19"	"IMG_1212.JPG"	"4EE16F"	"august"	"2012"	"C11"	"CAL12-0823"	NA	"4EE16F"
"3268"	"17"	"IMG_0025.JPG"	"4EE16F"	"august"	"2014"	"C11"	"CAL12-0823"	NA	"4EE16F"
"586"	"20"	"IMG_1213.JPG"	"6D77E1"	"august"	"2012"	"C11"	"CAL12-0824"	NA	"6D77E1"
"587"	"21"	"IMG_1214.JPG"	"C975FD"	"august"	"2012"	"C11"	"CAL12-0825"	NA	"C975FD"
"588"	"22"	"IMG_1215.JPG"	"C96347"	"august"	"2012"	"C11"	"CAL12-0826"	NA	"C96347"
"589"	"23"	"IMG_1216.JPG"	"C97C0F"	"august"	"2012"	"C11"	"CAL12-0827"	NA	"C97C0F"
"1210"	"11"	"IMG_5093.JPG"	"C97C0F"	"june"	"2013"	"C11"	"CAL12-0827"	NA	"C97C0F"
